Id	DOI	PubDate	GitHub_link	FullJournalName	Title	Phrase
36495181	10.1093/bioinformatics/btac799	2022-12-10	https://github.com/yfukai/laptrack, https://github.com/NoneqPhysLivingMatterLab/laptrack-optimisation	Bioinformatics (Oxford, England)	LapTrack: linear assignment particle tracking with tunable metrics.	LapTrack is available as a Python package on PyPi, and the notebook examples are shared at https://github.com/yfukai/laptrack. The data and code for this publication are hosted at https://github.com/NoneqPhysLivingMatterLab/laptrack-optimisation.
36495179	10.1093/bioinformatics/btac801	2022-12-10	https://github.com/lichen-lab/DeepPHiC	Bioinformatics (Oxford, England)	DeepPHiC: predicting promoter-centered chromatin interactions using a novel deep learning approach.	https://github.com/lichen-lab/DeepPHiC. Supplementary data are available at Bioinformatics online.
36495018	10.1002/acm2.13863	2022-12-10	https://github.com/szhangNJU/BUS_segmentation	Journal of applied clinical medical physics	Fully automatic tumor segmentation of breast ultrasound images with deep learning.	Our code is available at https://github.com/szhangNJU/BUS_segmentation. The area under the receiver operating characteristic curve (AUC) for classifying images into normal/abnormal categories was 0.991.
36494623	10.1186/s12864-022-09058-7	2022-12-09	https://github.com/tbaccata/amic, https://bioapps.maxperutzlabs.ac.at/app/amic	BMC genomics	amica: an interactive and user-friendly web-platform for the analysis of proteomics data.	The code for the application, input data and documentation can be accessed online at https://github.com/tbaccata/amica and is also incorporated in the web application.
36484688	10.1093/bioinformatics/btac797	2022-12-09	https://github.com/npwilliams09/dockne, https://biosig.lab.uq.edu.au/docknet	Bioinformatics (Oxford, England)	DockNet: high-throughput protein-protein interface contact prediction.	DockNet is available at https://github.com/npwilliams09/docknet and an easy-to-use webserver at https://biosig.lab.uq.edu.au/docknet.
36484687	10.1093/bioinformatics/btac798	2022-12-09	https://github.com/turningpoint1988/CSSBS	Bioinformatics (Oxford, England)	Computational prediction and characterization of cell-type-specific and shared binding sites.	The source code is available at: https://github.com/turningpoint1988/CSSBS. Supplementary data are available at Bioinformatics online.
36482899	10.3389/fgene.2022.981269	2022-12-09	https://github.com/TrinaZ/TL-fpFilte	Frontiers in genetics	TLsub: A transfer learning based enhancement to accurately detect mutations with wide-spectrum sub-clonal proportion.	The codes have been uploaded at https://github.com/TrinaZ/TL-fpFilter for academic usage only.
36482896	10.3389/fgene.2022.1020100	2022-12-09	https://github.com/bioinformatics-ufsc/AnnotaPipeline	Frontiers in genetics	AnnotaPipeline: An integrated tool to annotate eukaryotic proteins using multi-omics data.	AnnotaPipeline is a Unix-based pipeline developed using Python and is available at: https://github.com/bioinformatics-ufsc/AnnotaPipeline.
36481761	10.1016/j.compbiomed.2022.106352	2022-12-09	https://github.com/HuaxiangLiu/GCAU-Net	Computers in biology and medicine	GCHA-Net: Global context and hybrid attention network for automatic liver segmentation.	The code is available at the website: https://github.com/HuaxiangLiu/GCAU-Net.
36481608	10.1016/j.media.2022.102703	2022-12-08	https://github.com/Xiyue-Wang/1st-in-MICCAI-MIDOG-2021-challenge	Medical image analysis	A generalizable and robust deep learning algorithm for mitosis detection in multicenter breast histopathological images.	Our code has been released at https://github.com/Xiyue-Wang/1st-in-MICCAI-MIDOG-2021-challenge.
36481459	10.1016/j.neunet.2022.11.016	2022-12-08	https://github.com/CMACH508/IA-FaceS	Neural networks : the official journal of the International Neural Network Society	IA-FaceS: A bidirectional method for semantic face editing.	We release the code and weights at: https://github.com/CMACH508/IA-FaceS.
36480002	10.1002/mrm.29550	2022-12-08	https://github.com/o-snow/QSM_TiltCorrection.git	Magnetic resonance in medicine	Investigating the effect of oblique image acquisition on the accuracy of QSM and a robust tilt correction method.	We provide open-source tilt-correction code to incorporate easily into existing pipelines: https://github.com/o-snow/QSM_TiltCorrection.git.
36479434	10.1093/biomethods/bpac031	2022-12-08	https://github.com/mkubiophysics/BacARscan	Biology methods & protocols	BacARscan: an in silico resource to discern diversity in antibiotic resistance genes.	tml) and GitHub repository (https://github.com/mkubiophysics/BacARscan).
36478706	10.3389/fbinf.2022.994871	2022-12-08	https://github.com/Vicky-Hunt-Lab/stepRN	Frontiers in bioinformatics	stepRNA: Identification of Dicer cleavage signatures and passenger strand lengths in small RNA sequences.	stepRNA is freely available at https://github.com/Vicky-Hunt-Lab/stepRNA and is easily installable.
36478271	10.1093/nar/gkac1112	2022-12-08	https://github.com/vpc-ccg/freddie/	Nucleic acids research	Freddie: annotation-independent detection and discovery of transcriptomic alternative splicing isoforms using long-read sequencing.	Freddie is open source and available at https://github.com/vpc-ccg/freddie/.
36478203	10.1093/bioinformatics/btac790	2022-12-08	https://github.com/zhyu-lab/bmvae	Bioinformatics (Oxford, England)	bmVAE: a variational autoencoder method for clustering single-cell mutation data.	bmVAE is freely available at https://github.com/zhyu-lab/bmvae. Supplementary data are available at Bioinformatics online.
36478036	10.1093/bioinformatics/btac770	2022-12-08	https://github.com/sys-bio/roadrunner	Bioinformatics (Oxford, England)	libRoadRunner 2.0: a high performance SBML simulation and analysis library.	libRoadRunner binary distributions for Windows, Mac OS and Linux, Julia and Python bindings, source code and documentation are all available at https://github.com/sys-bio/roadrunner, and Python bindings are also available via pip.
36477976	10.1093/bioinformatics/btac791	2022-12-08	https://spgwas.waslitbre.org/, https://github.com/covenant-university-bioinformatics	Bioinformatics (Oxford, England)	SysBiolPGWAS: simplifying post-GWAS analysis through the use of computational technologies and integration of diverse omics datasets.	SysBiolPGWAS web app was developed using JavaScript/TypeScript web frameworks and is available at: https://spgwas.waslitbre.org/.
36477833	10.1093/bioinformatics/btac789	2022-12-08	https://www.github.com/hypahub/hypacadd_notebook	Bioinformatics (Oxford, England)	Insights from incorporating quantum computing into drug design workflows.	Jupyter Notebooks with Python code are freely available for academic use on GitHub: https://www.github.com/hypahub/hypacadd_notebook.
36477801	10.1093/bioinformatics/btac767	2022-12-08	https://github.com/Xpaths/dartpaths-ap, https://www.vivaltes.com/dartpaths/	Bioinformatics (Oxford, England)	DARTpaths, an in silico platform to investigate molecular mechanisms of compounds.	All code is available on GitHub https://github.com/Xpaths/dartpaths-app under Apache license 2.
36477794	10.1093/bioinformatics/btac788	2022-12-08	https://github.com/emmijokinen/tcrconv	Bioinformatics (Oxford, England)	TCRconv: predicting recognition between T cell receptors and epitopes using contextualized motifs.	TCRconv is available at https://github.com/emmijokinen/tcrconv. Supplementary data are available at Bioinformatics online.
36477791	10.1093/bioinformatics/btac783	2022-12-08	https://github.com/chunquanlipathway/CanMethdb	Bioinformatics (Oxford, England)	CanMethdb: a database for genome-wide DNA methylation annotation in cancers.	The main program is available at https://github.com/chunquanlipathway/CanMethdb. Supplementary data are available at Bioinformatics online.
36475762	10.1021/acs.jproteome.2c00485	2022-12-08	https://github.com/nesvilab/PD-Nodes/releases/	Journal of proteome research	Implementing the MSFragger Search Engine as a Node in Proteome Discoverer.	The MSFragger-PD node is available at https://github.com/nesvilab/PD-Nodes/releases/.
36474140	10.1186/s12859-022-04993-4	2022-12-06	https://github.com/TrangDinh44/ABAG_BioBERT.gi	BMC bioinformatics	Extract antibody and antigen names from biomedical literature.	The packaged NER model is available at https://github.com/TrangDinh44/ABAG_BioBERT.git .
36474089	10.1007/s10278-022-00735-3	2022-12-06	https://github.com/mlyg/DicePlusPlu	Journal of digital imaging	Calibrating the Dice Loss to Handle Neural Network Overconfidence for Biomedical Image Segmentation.	Source code is available at https://github.com/mlyg/DicePlusPlus .
36473342	10.1016/j.compbiomed.2022.106329	2022-12-06	GitHub	Computers in biology and medicine	GC-EnC: A Copula based ensemble of CNNs for malignancy identification in breast histopathology and cytology images.	The relevant codes of the proposed ensemble model are publicly available on GitHub.
36473292	10.1016/j.neunet.2022.11.002	2022-12-06	https://github.com/yzc1122333/BoneAgeAss	Neural networks : the official journal of the International Neural Network Society	Multi-scale multi-reception attention network for bone age assessment in X-ray images.	Code is available at https://github.com/yzc1122333/BoneAgeAss.
36472885	10.1021/acs.jcim.2c01213	2022-12-06	https://github.com/smu-tao-group/LAS	Journal of chemical information and modeling	LAST: Latent Space-Assisted Adaptive Sampling for Protein Trajectories.	The LAST method is publicly available at https://github.com/smu-tao-group/LAST to facilitate related research.
36472574	10.1093/gigascience/giac099	2022-12-06	https://github.com/cfarkas/annotate_my_genomes	GigaScience	annotate_my_genomes: an easy-to-use pipeline to improve genome annotation and uncover neglected genes by hybrid RNA sequencing.	The code and datasets are publicly available at https://github.com/cfarkas/annotate_my_genomes.
36472455	10.1093/bioinformatics/btac780	2022-12-06	https://github.com/tbilab/associationsubgraphs, https://prod.tbilab.org/associationsubgraphs_info/, https://prod.tbilab.org/associationsubgraphs-example/	Bioinformatics (Oxford, England)	Interactive network-based clustering and investigation of multimorbidity association matrices with associationSubgraphs.	An R package implementing both the algorithm and visualization components of associationSubgraphs is available at https://github.com/tbilab/associationsubgraphs. Online documentation is available at https://prod.tbilab.org/associationsubgraphs_info/.
36472426	10.1128/spectrum.02478-22	2022-12-06	https://github.com/MehradHamidian/AcinetobacterPlasmidTyping	Microbiology spectrum	Detection and Typing of Plasmids in Acinetobacter baumannii Using rep Genes Encoding Replication Initiation Proteins.	To facilitate typing and the identification of plasmids in draft genomes using this framework, we established the Acinetobacter Typing database containing representative nucleotide and protein sequences of the type markers (https://github.com/MehradHamidian/AcinetobacterPlasmidTyping). <b>IMPORTANCE</b> Though they contribute to the dissemination of genes that confer resistance to clinically important carbapenem and aminoglycoside antibiotics used to treat life-threatening Acinetobacter baumannii infections, plasmids found in Acinetobacter species have not been well studied.
36470841	10.1093/bib/bbac521	2022-12-05	https://github.com/mjshao06/pdifFinder	Briefings in bioinformatics	Pdif-mediated antibiotic resistance genes transfer in bacteria identified by pdifFinder.	The pdifFinder code, standalone software package and description with tutorials are available at https://github.com/mjshao06/pdifFinder.
36469547	10.1371/journal.pcbi.1010766	2022-12-05	https://github.com/DanuserLab/biophysicsModels	PLoS computational biology	Remeshing flexible membranes under the control of free energy.	The method is developed in C/Matlab and distributed via https://github.com/DanuserLab/biophysicsModels.
36469362	10.1158/0008-5472.CAN-22-1508	2022-12-05	https://townsend-lab-yale.github.io/cancereffectsizeR	Cancer research	Estimation of neutral mutation rates and quantification of somatic variant selection using canceffectsizeR.	A reference manual, tutorial, and public source code repository are available at https://townsend-lab-yale.github.io/cancereffectsizeR.
36469345	10.1093/bioinformatics/btac781	2022-12-05	https://github.com/JelenaBanjac/microbiome-toolbox	Bioinformatics (Oxford, England)	Microbiome Toolbox: methodological approaches to derive and visualize microbiome trajectories.	The code, python package and the link to the interactive dashboard of Microbiome Toolbox are available on GitHub https://github.com/JelenaBanjac/microbiome-toolbox. Supplementary data are available at Bioinformatics online.
36469333	10.1093/bioinformatics/btac785	2022-12-05	https://github.com/cvn001/transflow	Bioinformatics (Oxford, England)	TransFlow: a Snakemake workflow for transmission analysis of Mycobacterium tuberculosis whole-genome sequencing data.	TransFlow is free available at https://github.com/cvn001/transflow. Supplementary data are available at Bioinformatics online.
36469327	10.1093/bioinformatics/btac784	2022-12-05	https://github.com/campanam/RatesTool, https://www.gnu.org/software/bash/	Bioinformatics (Oxford, England)	RatesTools: a Nextflow pipeline for detecting de novo germline mutations in pedigree sequence data.	RatesTools is freely available at https://github.com/campanam/RatesTools under a Creative Commons Zero (CC0) license.
36468915	10.1007/978-3-031-16440-8_53	2022-12-05	https://github.com/harveerar/SMIT.git	Medical image computing and computer-assisted intervention : MICCAI ... International Conference on Medical Image Computing and Computer-Assisted Intervention	Self-supervised 3D anatomy segmentation using self-distilled masked image transformer (SMIT).	Our code is available at: https://github.com/harveerar/SMIT.git.
36465095	10.1080/10618600.2022.2069778	2022-12-05	https://github.com/lockEF/BayesianDWD	Journal of computational and graphical statistics : a joint publication of American Statistical Association, Institute of Mathematical Statistics, Interface Foundation of North America	Bayesian Distance Weighted Discrimination.	R code to perform Bayesian DWD is available at https://github.com/lockEF/BayesianDWD.
36464731	10.1186/s40168-022-01410-z	2022-12-04	https://github.com/motu-tool/mOTU	Microbiome	Cultivation-independent genomes greatly expand taxonomic-profiling capabilities of mOTUs across various environments.	To facilitate comparative analyses by the research community, it is released with >11,000 precomputed profiles for publicly available metagenomes and is freely available at: https://github.com/motu-tool/mOTUs .
36464489	10.1093/bib/bbac505	2022-12-04	https://github.com/KennthShang/PhaGCN2.0	Briefings in bioinformatics	Virus classification for viral genomic fragments using PhaGCN2.	The source code is freely available at https://github.com/KennthShang/PhaGCN2.0.
36464123	10.1016/j.gpb.2022.11.004	2022-12-04	https://github.com/NWPU-903PR/DGMP	Genomics, proteomics & bioinformatics	DGMP: Identifying Cancer Driver Genes by Jointing DGCN and MLP from Multi-omics Genomic Data.	The source code of DGMP can be freely downloaded from https://github.com/NWPU-903PR/DGMP.
36463960	10.1016/j.mbs.2022.108950	2022-12-04	GitHu	Mathematical biosciences	Profile likelihood-based parameter and predictive interval analysis guides model choice for ecological population dynamics.	All algorithms and software to support this work are freely available as jupyter notebooks on GitHub 
36462902	10.1016/j.artmed.2022.102440	2022-12-03	https://github.com/sherry6247/CATNet.git	Artificial intelligence in medicine	CATNet: Cross-event attention-based time-aware network for medical event prediction.	The source code of CATNet is released at https://github.com/sherry6247/CATNet.git.
36462373	10.1016/j.media.2022.102693	2022-12-03	https://github.com/enkiwang/Portable-Skin-Lesion-Diagnosis	Medical image analysis	SSD-KD: A self-supervised diverse knowledge distillation method for lightweight skin lesion classification using dermoscopic images.	Our codes and models are available at https://github.com/enkiwang/Portable-Skin-Lesion-Diagnosis.
36461907	10.1002/pro.4527	2022-12-03	https://github.com/ELELAB/RosettaDDGPrediction	Protein science : a publication of the Protein Society	RosettaDDGPrediction for high-throughput mutational scans: From stability to binding.	, at https://github.com/ELELAB/RosettaDDGPrediction.
36461699	10.1002/pro.4529	2022-12-03	https://github.com/GIST-CSBL/AMP-BERT	Protein science : a publication of the Protein Society	AMP-BERT: Prediction of antimicrobial peptide function based on a BERT model.	The code and dataset for the fine-tuning of AMP-BERT is publicly available at https://github.com/GIST-CSBL/AMP-BERT.
36460892	10.1007/s10548-022-00926-9	2022-12-02		Brain topography	The IAS-MEEG Package: A Flexible Inverse Source Reconstruction Platform for Reconstruction and Visualization of Brain Activity from M/EEG Data.	
36460623	10.1093/bib/bbac504	2022-12-02	https://github.com/hvcl/RAMP	Briefings in bioinformatics	RAMP: response-aware multi-task learning with contrastive regularization for cancer drug response prediction.	The Python implementation for RAMP is available at https://github.com/hvcl/RAMP.
36459607	10.1109/TVCG.2022.3225844	2022-12-02	https://github.com/zju3dv/Vox-Surf	IEEE transactions on visualization and computer graphics	Vox-Surf: Voxel-Based Implicit Surface Representation.	The source code is publicly available at https://github.com/zju3dv/Vox-Surf.
36459604	10.1109/TIP.2022.3224325	2022-12-02	https://github.com/ucas-vg/GroupSampling	IEEE transactions on image processing : a publication of the IEEE Signal Processing Society	Rethinking Sampling Strategies for Unsupervised Person Re-identification.	Code has been available at https://github.com/ucas-vg/GroupSampling.
36458971	10.1111/1755-0998.13744	2022-12-02	github.com/huangkang1987/vcfpop	Molecular ecology resources	vcfpop: Performing population genetics analyses for autopolyploids and aneuploids based on next-generation sequencing data sets.	
36458923	10.1093/bioinformatics/btac779	2022-12-02	https://github.com/CSUBioGroup/DeepCellEss	Bioinformatics (Oxford, England)	DeepCellEss: cell line-specific essential protein prediction with attention-based interpretable deep learning.	The source code and data underlying this study can be obtained from https://github.com/CSUBioGroup/DeepCellEss. Supplementary data are available at Bioinformatics online.
36458905	10.1093/bioinformatics/btac775	2022-12-02	https://msraredon.github.io/NICHES/	Bioinformatics (Oxford, England)	Comprehensive visualization of cell-cell interactions in single-cell and spatial transcriptomics with NICHES.	Use-case vignettes are available at https://msraredon.github.io/NICHES/.
36456532	10.1021/acs.jcim.2c01073	2022-12-01	https://github.com/molML/MoleculeACE	Journal of chemical information and modeling	Exposing the Limitations of Molecular Machine Learning with Activity Cliffs.	To this end, the methods, metrics, and results of this study have been encapsulated into an open-access benchmarking platform named MoleculeACE (Activity Cliff Estimation, available on GitHub at: https://github.com/molML/MoleculeACE). MoleculeACE is designed to steer the community toward addressing the pressing but overlooked limitation of molecular machine learning models posed by activity cliffs.
36456283	10.1121/10.0015199	2022-12-01	https://github.com/Tountain/SoundiationAcoustophoresis	The Journal of the Acoustical Society of America	Soundiation: A software in evaluation of acoustophoresis driven by radiation force and torque on axisymmetric objects.	Here, we present a new open-source, matlab-based software, called Soundiation [GitHub Repository: https://github.com/Tountain/SoundiationAcoustophoresis, GPL-3.
36455424	10.1016/j.media.2022.102676	2022-12-01	https://github.com/sbasu276/RadFormer	Medical image analysis	RadFormer: Transformers with global-local attention for interpretable and accurate Gallbladder Cancer detection.	Source-code is available at https://github.com/sbasu276/RadFormer.
36455092	10.1109/TPAMI.2022.3225788	2022-12-01	https://genforce.github.io/ghfeat/	IEEE transactions on pattern analysis and machine intelligence	GH-Feat: Learning Versatile Generative Hierarchical Features From GANs.	Code and models are available at https://genforce.github.io/ghfeat/.
36455083	10.1109/TMI.2022.3226268	2022-12-01	https://github.com/CGPxy/AAU-net	IEEE transactions on medical imaging	AAU-net: An Adaptive Attention U-net for Breast Lesions Segmentation in Ultrasound Images.	The source code is available on https://github.com/CGPxy/AAU-net.
36455001	10.1371/journal.pone.0278570	2022-12-01	https://github.com/datax-lab/Hi-LASS, https://pypi.org/project/hi-lass, https://pypi.org/project/Hi-LASSO-spark	PloS one	Hi-LASSO: High-performance python and apache spark packages for feature selection with high-dimensional data.	Hi-LASSO packages are publicly available at https://github.com/datax-lab/Hi-LASSO under the MIT license.
36454227	10.1002/pro.4524	2022-12-01	https://embed.predictprotein.org/o/Q9NZC2	Protein science : a publication of the Protein Society	LambdaPP: Fast and accessible protein-specific phenotype predictions.	The frontend of LambdaPP can be found on GitHub (github.com/sacdallago/embed.predictprotein.org), and can be freely used and distributed under the academic free use license (AFL-2).
36454082	10.1093/g3journal/jkac319	2022-12-01	GitHub	G3 (Bethesda, Md.)	Ghat: An R package for identifying adaptive polygenic traits.	The Ghat package is accessible on CRAN, the Comprehensive R Archival Network, and on GitHub.
36453872	10.1093/bioinformatics/btac772	2022-12-01	github.com/theosanderson/taxoniu	Bioinformatics (Oxford, England)	Treenome Browser: co-visualization of enormous phylogenies and millions of genomes.	Source code and documentation are available at github.com/theosanderson/taxonium and docs.taxonium.org/en/latest/treenome.html.
36453866	10.1093/bioinformatics/btac771	2022-12-01	https://github.com/lauravongoc/EDIR, https://osf.io/m3gvx	Bioinformatics (Oxford, England)	EDIR: exome database of interspersed repeats.	The code used to compile EDIR can be found at https://github.com/lauravongoc/EDIR. The full dataset of EDIR can be queried via an Rshiny application at http://193.70.34.71:3857/edir/.
36453861	10.1093/bioinformatics/btac776	2022-12-01	https://github.com/gbouras13/pharokka	Bioinformatics (Oxford, England)	Pharokka: a fast scalable bacteriophage annotation tool.	The source code is available on GitHub (https://github.com/gbouras13/pharokka). Pharokka has been tested on Linux-64 and MacOSX machines and on Windows using a Linux Virtual Machine.
36451272	10.1093/jamia/ocac232	2022-12-01	https://github.com/BRCAChallenge/classification-timelines	Journal of the American Medical Informatics Association : JAMIA	Modeling the impact of data sharing on variant classification.	The modeling software is available at https://github.com/BRCAChallenge/classification-timelines.
36451266	10.1093/jamia/ocac225	2022-12-01	https://github.com/luoyuanlab/Clinical-Longformer, https://huggingface.co/yikuan8/Clinical-Longformer	Journal of the American Medical Informatics Association : JAMIA	A comparative study of pretrained language models for long clinical text.	We have made our source code available at https://github.com/luoyuanlab/Clinical-Longformer, and the pretrained models available for public download at: https://huggingface.co/yikuan8/Clinical-Longformer.
36451223	10.1186/s13100-022-00285-z	2022-12-01	https://github.com/michelleapaz/T3	Mobile DNA	T3E: a tool for characterising the epigenetic profile of transposable elements using ChIP-seq data.	T3E is a novel open-source computational tool (available for use at: https://github.com/michelleapaz/T3E ) that overcomes some of the pitfalls associated with the analysis of ChIP-seq data arising from the repetitive mammalian genome and provides a framework to shed light on the epigenetics of entire TE families/subfamilies.
36451115	10.1186/s12859-022-05065-3	2022-11-30	https://github.com/martaccmoreno/gexp-ml-das	BMC bioinformatics	Scalable transcriptomics analysis with Dask: applications in data science and machine learning.	Detailed documentation and code on these procedures is made available at https://github.com/martaccmoreno/gexp-ml-dask .
36451089	10.1186/s12868-022-00751-7	2022-11-30	https://github.com/LieberInstitute/CaPTur	BMC neuroscience	CaPTure: Calcium PeakToolbox for analysis of in vitro calcium imaging data.	To address this need we developed CaPTure, a scalable, automated Ca<sup>2+</sup> imaging analysis pipeline ( https://github.com/LieberInstitute/CaPTure ).
36451086	10.1186/s12864-022-09020-7	2022-11-30	https://github.com/JGuan-lab/SRG	BMC genomics	SRGS: sparse partial least squares-based recursive gene selection for gene regulatory network inference.	SRGS is available at: https://github.com/JGuan-lab/SRGS .
36450186	10.1016/j.neunet.2022.11.015	2022-11-30	https://github.com/kunjing96/DARTS-AER	Neural networks : the official journal of the International Neural Network Society	An architecture entropy regularizer for differentiable neural architecture search.	The code is publicly available at https://github.com/kunjing96/DARTS-AER.
36449595	10.1109/TPAMI.2022.3225573	2022-11-30	https://github.com/tfzhou/VS-Survey	IEEE transactions on pattern analysis and machine intelligence	A Survey on Deep Learning Technique for Video Segmentation.	We also provide a public website to continuously track developments in this fast advancing field: https://github.com/tfzhou/VS-Survey.
36449593	10.1109/TPAMI.2022.3225323	2022-11-30	https://github.com/pleaseconnectwifi/PNAL	IEEE transactions on pattern analysis and machine intelligence	Robust Point Cloud Segmentation with Noisy Annotations.	Our code and data is available at https://github.com/pleaseconnectwifi/PNAL.
36449589	10.1109/TMI.2022.3225528	2022-11-30	https://github.com/yu02019	IEEE transactions on medical imaging	MouseGAN++: Unsupervised Disentanglement and Contrastive Representation for Multiple MRI Modalities Synthesis and Structural Segmentation of Mouse Brain.	We release our method as a mouse brain structural segmentation tool for free academic usage at https://github.com/yu02019.
36449588	10.1109/TMI.2022.3225687	2022-11-30	https://github.com/SUST-reynole/ASE-Net	IEEE transactions on medical imaging	Semi-supervised medical image segmentation using adversarial consistency learning and dynamic convolution network.	The code is available at: https://github.com/SUST-reynole/ASE-Net.
36449463	10.1021/acs.jcim.2c01239	2022-11-30	https://github.com/pdynamo/pDynamo	Journal of chemical information and modeling	pDynamo3 Molecular Modeling and Simulation Program.	The pDynamo3 code is issued under the GNU general public license at https://github.com/pdynamo/pDynamo3 with additional information on the pDynamo website https:www.pdynamo.org.
36448715	10.1021/acs.jcim.2c01033	2022-11-30	https://github.com/Wang-Lin-boop/PPI-Miner, https://bailab.siais.shanghaitech.edu.cn/services/ppi-miner, https://bailab.siais.shanghaitech.edu.cn/services/crbn-subslib	Journal of chemical information and modeling	PPI-Miner: A Structure and Sequence Motif Co-Driven Protein-Protein Interaction Mining and Modeling Computational Method.	The source code of PPI-Miner can be obtained from the GitHub repository (https://github.com/Wang-Lin-boop/PPI-Miner), the webserver is freely available for users (https://bailab.siais.shanghaitech.edu.
36448703	10.1093/bioinformatics/btac768	2022-11-30	https://horvathlab.github.io/NGS/SCExecute	Bioinformatics (Oxford, England)	SCExecute: custom cell barcode-stratified analyses of scRNA-seq data.	SCExecute is implemented in Python3 using the Pysam package and distributed for Linux, MacOS and Python environments from https://horvathlab.github.io/NGS/SCExecute.
36448701	10.1093/bioinformatics/btac769	2022-11-30	https://github.com/CutillasLab/cordial	Bioinformatics (Oxford, England)	Systematic identification of biochemical networks in cancer cells by functional pathway inference analysis.	FPIA is implemented in a new R package named 'cordial' freely available from https://github.com/CutillasLab/cordial. Supplementary data are available at Bioinformatics online.
36448683	10.1093/bioinformatics/btac743	2022-11-30	https://github.com/ekg/seqwish, https://bioconda.github.io/recipes/seqwish/README.htm, https://github.com/ekg/guix-genomics/blob/master/seqwish.scm	Bioinformatics (Oxford, England)	Unbiased pangenome graphs.	Source code and documentation are available at https://github.com/ekg/seqwish. seqwish can be installed via Bioconda https://bioconda.github.io/recipes/seqwish/README.
36448022	10.1093/jamiaopen/ooac099	2022-11-30	https://github.com/Bin-Chen-Lab/BGLM	JAMIA open	BGLM: big data-guided LOINC mapping with multi-language support.	BGLM is freely available at https://github.com/Bin-Chen-Lab/BGLM.
36446308	10.1016/j.compmedimag.2022.102142	2022-11-29	https://github.com/matteo-dunnhofer/MRPyrNet	Computerized medical imaging and graphics : the official journal of the Computerized Medical Imaging Society	Deep convolutional feature details for better knee disorder diagnoses in magnetic resonance images.	Code is available at https://github.com/matteo-dunnhofer/MRPyrNet.
36446012	10.1109/TIP.2022.3223793	2022-11-29	https://github.com/zikai1/GraphReg]	IEEE transactions on image processing : a publication of the IEEE Signal Processing Society	GraphReg: Dynamical Point Cloud Registration with Geometry-aware Graph Signal Processing.	[Our implementation will be released at https://github.com/zikai1/GraphReg].
36445997	10.1109/TCBB.2022.3225423	2022-11-29	https://github.com/zhaoqichang/GIFDTI	IEEE/ACM transactions on computational biology and bioinformatics	GIFDTI: Prediction of drug-target interactions based on global molecular and intermolecular interaction representation learning.	The codes of GIFDTI are available at https://github.com/zhaoqichang/GIFDTI.
36445996	10.1109/TCBB.2022.3225300	2022-11-29	https://github.com/qi0906/SPLNMTF	IEEE/ACM transactions on computational biology and bioinformatics	Improved Computational Drug-Repositioning by Self-Paced Non-Negative Matrix Tri-Factorization.	The data and source code are available at: https://github.com/qi0906/SPLNMTF.
36445993	10.1109/TPAMI.2022.3225382	2022-11-29	https://github.com/ucaswangls/STFormer	IEEE transactions on pattern analysis and machine intelligence	Spatial-Temporal Transformer for Video Snapshot Compressive Imaging.	The code and models are publicly available at https://github.com/ucaswangls/STFormer.
36445037	10.1093/bioinformatics/btac764	2022-11-29	https://github.com/guanxiaoyu11/AL-for-nanopore	Bioinformatics (Oxford, England)	Active learning for efficient analysis of high-throughput nanopore data.	The main program is available at https://github.com/guanxiaoyu11/AL-for-nanopore. Supplementary data are available at Bioinformatics online.
36444655	10.1080/17460441.2023.2153830	2022-11-29	https://github.com/HUBioDataLab/DrugApp	Expert opinion on drug discovery	Machine learning-based prediction of drug approvals using molecular, physicochemical, clinical trial, and patent-related features.	The datasets, source code, results, and pre-trained models of DrugApp are freely available at https://github.com/HUBioDataLab/DrugApp.
36443470	10.1038/s41598-022-25093-6	2022-11-28	https://github.com/yj7599/mipairgi	Scientific reports	Integrative web cloud computing and analytics using MiPair for design-based comparative analysis with paired microbiome data.	r ) or on user's computer ( https://github.
36442460	10.1016/j.ejca.2022.10.011	2022-11-28	https://uic-evl.github.io/hnc-predictor	European journal of cancer (Oxford, England : 1990)	Head and neck cancer predictive risk estimator to determine control and therapeutic outcomes of radiotherapy (HNC-PREDICTOR): development, international multi-institutional validation, and web implementation of clinic-ready model-based risk stratification for head and neck cancer.	These models are integrated in a clinic-ready interactive web interface: https://uic-evl.github.
36442274	10.1016/j.compbiomed.2022.106326	2022-11-28	https://github.com/neulxlx/URAL	Computers in biology and medicine	Learning to segment subcortical structures from noisy annotations with a novel uncertainty-reliability aware learning framework.	Our code is available at https://github.com/neulxlx/URAL.
36441899	10.1109/TMI.2022.3225083	2022-11-28	github.com/basiralab/4D-FedGNN-Plus	IEEE transactions on medical imaging	Federated Brain Graph Evolution Prediction using Decentralized Connectivity Datasets with Temporally-varying Acquisitions.	
36441894	10.1109/TPAMI.2022.3225078	2022-11-28	https://github.com/yihongxu/transcenter	IEEE transactions on pattern analysis and machine intelligence	TransCenter: Transformers With Dense Representations for Multiple-Object Tracking.	The code is made publicly available at https://github.com/yihongxu/transcenter.
36441878	10.1109/JBHI.2022.3225205	2022-11-28	https://github.com/nus-mornin-lab/FCSN	IEEE journal of biomedical and health informatics	FCSN: Global Context Aware Segmentation by Learning the Fourier Coefficients of Objects in Medical Images.	The code for FCSN is made publicly available at https://github.com/nus-mornin-lab/FCSN.
