Id	DOI	PubDate	GitHub_link_raw	GitHub_link_clean	FullJournalName	Title	Phrase
36699404	10.1093/bioadv/vbac058	2023-01-26	https://github.com/jdeweeselab/psicalc-package	https://github.com/jdeweeselab/psicalc-package	Bioinformatics advances	PSICalc: a novel approach to identifying and ranking critical non-proximal interdependencies within the overall protein structure.	https://github.com/jdeweeselab/psicalc-package. Supplementary data are available at <i>Bioinformatics Advances</i> online.
36699403	10.1093/bioadv/vbac046	2023-01-26	https://github.com/oxpig/AbLang	https://github.com/oxpig/AbLang	Bioinformatics advances	AbLang: an antibody language model for completing antibody sequences.	AbLang is a python package available at https://github.com/oxpig/AbLang. Supplementary data are available at <i>Bioinformatics Advances</i> online.
36699402	10.1093/bioadv/vbac080	2023-01-26	https://github.com/lsbnb/amp_gan, https://github.com/LinTzuTang/AI4AVP_predictor	https://github.com/lsbnb/amp_gan, https://github.com/LinTzuTang/AI4AVP_predictor	Bioinformatics advances	AI4AVP: an antiviral peptides predictor in deep learning approach with generative adversarial network data augmentation.	w/AI4AVP/; codes and datasets for the peptide GAN and the AVP predictor CNN are available at https://github.com/lsbnb/amp_gan and https://github.com/LinTzuTang/AI4AVP_predictor.
36699398	10.1093/bioadv/vbac039	2023-01-26	https://github.com/sealx017/DenVar	https://github.com/sealx017/DenVar	Bioinformatics advances	DenVar: density-based variation analysis of multiplex imaging data.	The associated <i>R</i> package can be found here, https://github.com/sealx017/DenVar. Supplementary data are available at <i>Bioinformatics Advances</i> online.
36699395	10.1093/bioadv/vbac009	2023-01-26	https://github.com/Neuropathology-Giessen/SangeR	https://github.com/Neuropathology-Giessen/SangeR	Bioinformatics advances	SangeR: the high-throughput Sanger sequencing analysis pipeline.	SangeR is freely available at https://github.com/Neuropathology-Giessen/SangeR and https://hub.docker.com/repository/docker/kaischmid/sange_r.
36699393	10.1093/bioadv/vbac029	2023-01-26	https://github.com/tlemane/kmtricks	https://github.com/tlemane/kmtricks	Bioinformatics advances	kmtricks: efficient and flexible construction of Bloom filters for large sequencing data collections.	https://github.com/tlemane/kmtricks. Supplementary data are available at <i>Bioinformatics Advances</i> online.
36699392	10.1093/bioadv/vbab044	2023-01-26	https://github.com/UdeS-CoBIUS/SpliceFamAlignMulti	https://github.com/UdeS-CoBIUS/SpliceFamAlignMulti	Bioinformatics advances	From pairwise to multiple spliced alignment.	The supporting data and implementation of SFAM are freely available at https://github.com/UdeS-CoBIUS/SpliceFamAlignMulti. Supplementary data are available at <i>Bioinformatics Advances</i> online.
36699390	10.1093/bioadv/vbac053	2023-01-26	github.com/modsim/cellsium	https://github.com/modsim/cellsium	Bioinformatics advances	CellSium: versatile cell simulator for microcolony ground truth generation.	i>CellSium</i> is free and open source software under the BSD license, implemented in Python, available at github.com/modsim/cellsium
36699389	10.1093/bioadv/vbac068	2023-01-26	https://github.com/RolandFaure/QuickDeconvolution	https://github.com/RolandFaure/QuickDeconvolution	Bioinformatics advances	QuickDeconvolution: fast and scalable deconvolution of linked-read sequencing data.	Code and instructions are available on https://github.com/RolandFaure/QuickDeconvolution. Supplementary data are available at <i>Bioinformatics Advances</i> online.
36699387	10.1093/bioadv/vbac040	2023-01-26	https://github.com/FordeGenomics/cathai	https://github.com/FordeGenomics/cathai	Bioinformatics advances	CATHAI: cluster analysis tool for healthcare-associated infections.	All code associated with this application are free available from https://github.com/FordeGenomics/cathai. A demonstration version of CATHAI is available online at https://cathai.fordelab.com.
36699385	10.1093/bioadv/vbac016	2023-01-26	https://github.com/saezlab/decoupler-py, https://github.com/saezlab/decoupleR_manuscript	https://github.com/saezlab/decoupler-py, https://github.com/saezlab/decoupleR_manuscript	Bioinformatics advances	decoupleR: ensemble of computational methods to infer biological activities from omics data.	tml) for R and in GitHub (https://github.com/saezlab/decoupler-py) for Python.
36699384	10.1093/bioadv/vbac005	2023-01-26	https://github.com/AdamaJava/adamajava,	https://github.com/AdamaJava/adamajava	Bioinformatics advances	qmotif: determination of telomere content from whole-genome sequence data.	qmotif is implemented in Java and source code is available at https://github.com/AdamaJava/adamajava, with instructions on how to build and use the application available from https://adamajava.readthedocs.io/en/latest/.
36699383	10.1093/bioadv/vbac025	2023-01-26	https://github.com/jchow32/MAGI-MS	https://github.com/jchow32/MAGI-MS	Bioinformatics advances	MAGI-MS: multiple seed-centric module discovery.	MAGI-MS is free and available at https://github.com/jchow32/MAGI-MS. Supplementary data are available at <i>Bioinformatics Advances</i> online.
36699382	10.1093/bioadv/vbac056	2023-01-26	github.com/pipolinlab/ExplorePipolin	https://github.com/pipolinlab/ExplorePipolin	Bioinformatics advances	ExplorePipolin: reconstruction and annotation of piPolB-encoding bacterial mobile elements from draft genomes.	ll code is available and can be accessed here: github.com/pipolinlab/ExplorePipolin.
36699381	10.1093/bioadv/vbac021	2023-01-26	https://github.com/williamdee1/LMPred_AMP_Prediction	https://github.com/williamdee1/LMPred_AMP_Prediction	Bioinformatics advances	LMPred: predicting antimicrobial peptides using pre-trained language models and deep learning.	All codes are available and can be accessed here: https://github.com/williamdee1/LMPred_AMP_Prediction. Supplementary data are available at <i>Bioinformatics Advances</i> online.
36699380	10.1093/bioadv/vbac050	2023-01-26	https://github.com/iTaxoTools/ConcatenatorGui	https://github.com/iTaxoTools/ConcatenatorGui	Bioinformatics advances	Concatenator, a user-friendly program to concatenate DNA sequences, implementing graphical user interfaces for MAFFT and FastTree.	rg; the source code is openly available on GitHub (https://github.com/iTaxoTools/ConcatenatorGui).
36699376	10.1093/bioadv/vbac079	2023-01-26	https://github.com/skr1/Imagene.git, https://github.com/skr1/Imagene.git	https://github.com/skr1/Imagene.git, https://github.com/skr1/Imagene.git	Bioinformatics advances	ImaGene: a web-based software platform for tumor radiogenomic evaluation and reporting.	rg, https://github.com/skr1/Imagene.git. Supplementary data are available at https://github.com/skr1/Imagene.git.
36699375	10.1093/bioadv/vbac052	2023-01-26	https://github.com/SciOmicsLab/PhenoComb	https://github.com/SciOmicsLab/PhenoComb	Bioinformatics advances	PhenoComb: a discovery tool to assess complex phenotypes in high-dimensional single-cell datasets.	The PhenoComb R package can be downloaded from https://github.com/SciOmicsLab/PhenoComb. Supplementary data are available at <i>Bioinformatics Advances</i> online.
36699374	10.1093/bioadv/vbac049	2023-01-26	https://github.com/empiricalbayes/CSCDRNA	https://github.com/empiricalbayes/CSCDRNA	Bioinformatics advances	More accurate estimation of cell composition in bulk expression through robust integration of single-cell information.	The R package is available on https://github.com/empiricalbayes/CSCDRNA.
36699373	10.1093/bioadv/vbac036	2023-01-26	https://github.com/PavlopoulosLab/NORMA	https://github.com/PavlopoulosLab/NORMA	Bioinformatics advances	The network makeup artist (NORMA-2.0): distinguishing annotated groups in a network using innovative layout strategies.	The source code is freely available at https://github.com/PavlopoulosLab/NORMA.
36699372	10.1093/bioadv/vbac071	2023-01-26	https://github.com/BorgwardtLab/reComBat,, https://github.com/BorgwardtLab/batchCorrectionPublicData	https://github.com/BorgwardtLab/reComBat,, https://github.com/BorgwardtLab/batchCorrectionPublicData	Bioinformatics advances	reComBat: batch-effect removal in large-scale multi-source gene-expression data integration.	The code is available at https://github.com/BorgwardtLab/reComBat, all data and evaluation code can be found at https://github.com/BorgwardtLab/batchCorrectionPublicData.
36699371	10.1093/bioadv/vbac007	2023-01-26	https://github.com/Pranavkhade/PACKMAN	https://github.com/Pranavkhade/PACKMAN	Bioinformatics advances	PACKMAN-Molecule: Python toolbox for structural bioinformatics.	PACKMAN-Molecule is freely available with an MIT license on GitHub at https://github.com/Pranavkhade/PACKMAN.
36699369	10.1093/bioadv/vbac014	2023-01-26	https://github.com/schlegelp/tanglegram	https://github.com/schlegelp/tanglegram	Bioinformatics advances	Shuffle & untangle: novel untangle methods for solving the tanglegram layout problem.	One of the algorithms is implemented in Python, and available from https://github.com/schlegelp/tanglegram.
36699366	10.1093/bioadv/vbac066	2023-01-26	github.com/biosustain/GRASP	https://github.com/biosustain/GRASP	Bioinformatics advances	GRASP: a computational platform for building kinetic models of cellular metabolism.	RASP is freely available at github.com/biosustain/GRASP.
36699365	10.1093/bioadv/vbac088	2023-01-26	https://github.com/fengyilin118/	https://github.com/fengyilin118/	Bioinformatics advances	GPU-accelerated and pipelined methylation calling.	The source code of <i>Galaxy-methyl</i> is available at https://github.com/fengyilin118/.
36699364	10.1093/bioadv/vbac097	2023-01-26	https://dozmorovlab.github.io/CTCF/;, https://github.com/dozmorovlab/CTCF.dev	https://dozmorovlab.github.io/CTCF/;, https://github.com/dozmorovlab/CTCF.dev	Bioinformatics advances	CTCF: an R/bioconductor data package of human and mouse CTCF binding sites.	Companion website: https://dozmorovlab.github.io/CTCF/; Code to reproduce the analyses: https://github.com/dozmorovlab/CTCF.dev.
36699362	10.1093/bioadv/vbac034	2023-01-26	https://github.com/indralab/gilda	https://github.com/indralab/gilda	Bioinformatics advances	Gilda: biomedical entity text normalization with machine-learned disambiguation as a service.	io with source code, documentation and tutorials available via https://github.com/indralab/gilda. Supplementary data are available at <i>Bioinformatics Advances</i> online.
36699360	10.1093/bioadv/vbac054	2023-01-26	https://github.com/mrivarauy/QS-Quantizer	https://github.com/mrivarauy/QS-Quantizer	Bioinformatics advances	Nanopore quality score resolution can be reduced with little effect on downstream analysis.	Quantizers are freely available for download at: https://github.com/mrivarauy/QS-Quantizer.
36699358	10.1093/bioadv/vbac070	2023-01-26	https://github.com/mdelcorvo/TOSCA	https://github.com/mdelcorvo/TOSCA	Bioinformatics advances	TOSCA: an automated Tumor Only Somatic CAlling workflow for somatic mutation detection without matched normal samples.	TOSCA is a Snakemake-based workflow and freely available at https://github.com/mdelcorvo/TOSCA. Supplementary data are available at <i>Bioinformatics Advances</i> online.
36699357	10.1093/bioadv/vbac062	2023-01-26	https://alexyermanos.github.io/Platypus/index.html	https://alexyermanos.github.io/Platypus/index.html	Bioinformatics advances	Echidna: integrated simulations of single-cell immune receptor repertoires and transcriptomes.	Installation instructions and the vignette for Echidna is described in the Platypus Computational Ecosystem (https://alexyermanos.github.io/Platypus/index.html). Publicly available data and corresponding sample accession numbers can be found in Supplementary Tables S2 and S3.
36699356	10.1093/bioadv/vbac004	2023-01-26	https://github.com/siheming/mspypeline	https://github.com/siheming/mspypeline	Bioinformatics advances	MSPypeline: a python package for streamlined data analysis of mass spectrometry-based proteomics.	The source code is available under the MIT license at https://github.com/siheming/mspypeline with documentation at https://mspypeline.readthedocs.io.
36699355	10.1093/bioadv/vbac074	2023-01-26	github.com/UEFBiomedicalInformaticsLab/OnlineLearningBD	https://github.com/UEFBiomedicalInformaticsLab/OnlineLearningBD	Bioinformatics advances	Identifying gene expression-based biomarkers in online learning environments.	ithub.com/UEFBiomedicalInformaticsLab/OnlineLearningBD.
36699354	10.1093/bioadv/vbac026	2023-01-26	https://github.com/AnneHartebrodt/fc-federated-pca	https://github.com/AnneHartebrodt/fc-federated-pca	Bioinformatics advances	Federated horizontally partitioned principal component analysis for biomedical applications.	om/roettgerlab/federatedPCA; the code for the federated app is available at https://github.com/AnneHartebrodt/fc-federated-pca. Supplementary data are available at <i>Bioinformatics Advances</i> online.
